source,alpha,target,status
Iran,EGY,Egypt,VR
Iran,SLV,El Salvador,VR
Iran,GNQ,Equatorial Guinea,VR
Iran,ERI,Eritrea,VR
Iran,EST,Estonia,VR
Iran,ETH,Ethiopia,ETA
Iran,FJI,Fiji,VR
Iran,FIN,Finland,VR
Iran,FRA,France,VR
Iran,GAB,Gabon,ETA
Iran,GMB,Gambia,VR
Iran,GEO,Georgia,VF
Iran,DEU,Germany,VR
Iran,GHA,Ghana,VR
Iran,GRC,Greece,VR
Iran,GRD,Grenada,VR
Iran,GTM,Guatemala,VR
Iran,GIN,Guinea,ETA
Iran,GUY,Guyana,VR
Iran,HTI,Haiti,90
Iran,HND,Honduras,VR
Iran,HKG,China:Hong Kong,VR
Iran,HUN,Hungary,VR
Iran,ISL,Iceland,VR
Iran,IND,India,VOA
Iran,IDN,Indonesia,VR
Iran,IRQ,Iraq,VR
Iran,IRL,Ireland,VR
Iran,ISR,Israel,VR
Iran,ITA,Italy,VR
Iran,CIV,Ivory Coast,VOA
Iran,JAM,Jamaica,VR
Iran,JPN,Japan,VR
Iran,JOR,Jordan,VR
Iran,KAZ,Kazakhstan,VR
Iran,KEN,Kenya,ETA
Iran,KIR,Kiribati,VR
Iran,KWT,Kuwait,VR
Iran,KGZ,Kyrgyzstan,VR
Iran,LAO,Laos,ETA
Iran,LVA,Latvia,VR
Iran,LBN,Lebanon,ETA
Iran,LSO,Lesotho,ETA
Iran,LBR,Liberia,VR
Iran,LBY,Libya,VR
Iran,LIE,Liechtenstein,VR
Iran,LTU,Lithuania,VR
Iran,LUX,Luxembourg,VR
Iran,MAC,China:Macao,ETA
Iran,MDG,Madagascar,ETA
Iran,MWI,Malawi,ETA
Iran,MYS,Malaysia,14
Iran,MDV,Maldives,ETA
Iran,MLI,Mali,VR
Iran,MLT,Malta,VR
Iran,MHL,Marshall Islands,VR
Iran,MRT,Mauritania,ETA
Iran,MUS,Mauritius,VR
Iran,MEX,Mexico,VR
Iran,FSM,Micronesia,30
Iran,MDA,Moldova,VR
Iran,MCO,Monaco,VR
Iran,MNG,Mongolia,VR
Iran,MNE,Montenegro,VR
Iran,MAR,Morocco,VR
Iran,MOZ,Mozambique,ETA
Iran,MMR,Myanmar,VR
Iran,NAM,Namibia,VR
Iran,NRU,Nauru,VR
Iran,NPL,Nepal,ETA
Iran,NLD,Netherlands,VR
Iran,NZL,New Zealand,VR
Iran,NIC,Nicaragua,VR
Iran,NGA,Nigeria,ETA
Iran,PRK,North Korea,VR
Iran,MKD,Macedonia,VR
Iran,NOR,Norway,VR
Iran,OMN,Oman,ETA
Iran,PAK,Pakistan,VR
Iran,PLW,Palau,ETA
Iran,PAN,Panama,VR
Iran,PNG,Papua New Guinea,VR
Iran,PRY,Paraguay,VR
Iran,PER,Peru,VR
Iran,PHL,Philippines,VR
Iran,POL,Poland,VR
Iran,PRT,Portugal,VR
Iran,QAT,Qatar,ETA
Iran,ROU,Romania,VR
Iran,RUS,Russia,VR
Iran,RWA,Rwanda,ETA
Iran,KNA,Saint Kitts and Nevis,VR
Iran,LCA,Saint Lucia,VR
Iran,VCT,Saint Vincent and the Grenadines,VR
Iran,WSM,Samoa,ETA
Iran,SMR,San Marino,VR
Iran,STP,Sao Tome and Principe,VR
Iran,SAU,Saudi Arabia,VR
Iran,SEN,Senegal,ETA
Iran,SRB,Serbia,VR
Iran,SYC,Seychelles,ETA
Iran,SLE,Sierra Leone,ETA
Iran,SGP,Singapore,VR
Iran,SVK,Slovakia,VR
Iran,SVN,Slovenia,VR
Iran,SLB,Solomon Islands,VR
Iran,SOM,Somalia,ETA
Iran,ZAF,South Africa,VR
Iran,KOR,South Korea,VR
Iran,ESP,Spain,VR
Iran,LKA,Sri Lanka,VOA
Iran,SDN,Sudan,VR
Iran,SUR,Suriname,ETA
Iran,SWZ,Swaziland,VR
Iran,SWE,Sweden,VR
Iran,CHE,Switzerland,VR
Iran,SYR,Syria,VR
Iran,TWN,Taiwan,VR
Iran,TJK,Tajikistan,VR
Iran,TZA,Tanzania,VR
Iran,THA,Thailand,VR
Iran,TLS,Timor-Leste,ETA
Iran,TGO,Togo,ETA
Iran,TON,Tonga,VR
Iran,TTO,Trinidad and Tobago,VR
Iran,TUN,Tunisia,VR
Iran,TUR,Turkey,90
Iran,TKM,Turkmenistan,VR
Iran,TUV,Tuvalu,ETA
Iran,UGA,Uganda,ETA
Iran,UKR,Ukraine,VR
Iran,ARE,United Arab Emirates,VR
Iran,GBR,UK,VR
Iran,USA,USA,VR
Iran,URY,Uruguay,VR
Iran,UZB,Uzbekistan,VR
Iran,VUT,Vanuatu,VR
Iran,VAT,Vatican,VR
Iran,VEN,Venezuela,VR
Iran,VNM,Vietnam,VR
Iran,YEM,Yemen,VR
Iran,ZMB,Zambia,VR
Iran,ZWE,Zimbabwe,ETA
Iraq,AFG,Afghanistan,VR
Iraq,ALB,Albania,VR
Iraq,DZA,Algeria,VR
Iraq,AND,Andorra,VR
Iraq,AGO,Angola,VR
Iraq,ATG,Antigua and Barbuda,VR
Iraq,ARG,Argentina,VR
Iraq,ARM,Armenia,VR
Iraq,AUS,Australia,VR
Iraq,AUT,Austria,VR
Iraq,AZE,Azerbaijan,VR
Iraq,BHS,Bahamas,VR
Iraq,BHR,Bahrain,VR
Iraq,BGD,Bangladesh,VR
Iraq,BRB,Barbados,VR
Iraq,BLR,Belarus,VR
Iraq,BEL,Belgium,VR
Iraq,BLZ,Belize,VR
Iraq,BEN,Benin,VR
Iraq,BTN,Bhutan,VR
Iraq,BOL,Bolivia,ETA
Iraq,BIH,Bosnia and Herzegovina,VR
Iraq,BWA,Botswana,VR
Iraq,BRA,Brazil,VR
Iraq,BRN,Brunei,VR
Iraq,BGR,Bulgaria,VR
Iraq,BFA,Burkina Faso,VR
Iraq,BDI,Burundi,VR
Iraq,KHM,Cambodia,ETA
Iraq,CMR,Cameroon,VR
Iraq,CAN,Canada,VR
Iraq,CPV,Cape Verde,ETA
Iraq,CAF,Central African Republic,VR
Iraq,TCD,Chad,VR
Iraq,CHL,Chile,VR
Iraq,CHN,China,VR
Iraq,COL,Colombia,VR
Iraq,COM,Comoros,ETA
Iraq,COG,Republic of Congo,VR
Iraq,CRI,Costa Rica,VR
Iraq,HRV,Croatia,VR
Iraq,CUB,Cuba,VR
Iraq,CYP,Cyprus,VR
Iraq,CZE,Czech Republic,VR
Iraq,COD,Democratic Republic of the Congo,VR
Iraq,DNK,Denmark,VR
Iraq,DJI,Djibouti,ETA
Iraq,DOM,Dominican Republic,VR
Iraq,ECU,Ecuador,VR
Iraq,EGY,Egypt,VR
Iraq,SLV,El Salvador,VR
Iraq,GNQ,Equatorial Guinea,VR
Iraq,ERI,Eritrea,VR
Iraq,EST,Estonia,VR
Iraq,ETH,Ethiopia,ETA
Iraq,FJI,Fiji,VR
Iraq,FIN,Finland,VR
Iraq,FRA,France,VR
Iraq,GAB,Gabon,ETA
Iraq,GMB,Gambia,VR
Iraq,GEO,Georgia,VR
Iraq,DEU,Germany,VR
Iraq,GHA,Ghana,VR
Iraq,GRC,Greece,VR
Iraq,GRD,Grenada,VR
Iraq,GTM,Guatemala,VR
Iraq,GIN,Guinea,ETA
Iraq,GUY,Guyana,VR
Iraq,HTI,Haiti,90
Iraq,HND,Honduras,VR
Iraq,HKG,China:Hong Kong,VR
Iraq,HUN,Hungary,VR
Iraq,ISL,Iceland,VR
Iraq,IND,India,VR
Iraq,IDN,Indonesia,VR
Iraq,IRN,Iran,VR
Iraq,IRL,Ireland,VR
Iraq,ISR,Israel,VR
Iraq,ITA,Italy,VR
Iraq,CIV,Ivory Coast,VOA
Iraq,JAM,Jamaica,VR
Iraq,JPN,Japan,VR
Iraq,JOR,Jordan,VR
Iraq,KAZ,Kazakhstan,VR
Iraq,KEN,Kenya,VR
Iraq,KIR,Kiribati,VR
Iraq,KWT,Kuwait,VR
Iraq,KGZ,Kyrgyzstan,VR
Iraq,LAO,Laos,ETA
Iraq,LVA,Latvia,VR
Iraq,LBN,Lebanon,ETA
Iraq,LSO,Lesotho,ETA
Iraq,LBR,Liberia,VR
Iraq,LBY,Libya,VR
Iraq,LIE,Liechtenstein,VR
Iraq,LTU,Lithuania,VR
Iraq,LUX,Luxembourg,VR
Iraq,MAC,China:Macao,ETA
Iraq,MDG,Madagascar,ETA
Iraq,MWI,Malawi,ETA
Iraq,MYS,Malaysia,30
Iraq,MDV,Maldives,ETA
Iraq,MLI,Mali,VR
Iraq,MLT,Malta,VR
Iraq,MHL,Marshall Islands,VR
Iraq,MRT,Mauritania,ETA
Iraq,MUS,Mauritius,VR
Iraq,MEX,Mexico,VR
Iraq,FSM,Micronesia,30
Iraq,MDA,Moldova,VR
Iraq,MCO,Monaco,VR
Iraq,MNG,Mongolia,VR
Iraq,MNE,Montenegro,VR
Iraq,MAR,Morocco,VR
Iraq,MOZ,Mozambique,ETA
Iraq,MMR,Myanmar,VR
Iraq,NAM,Namibia,VR
Iraq,NRU,Nauru,VR
Iraq,NPL,Nepal,VR
Iraq,NLD,Netherlands,VR
Iraq,NZL,New Zealand,VR
Iraq,NIC,Nicaragua,VR
Iraq,NGA,Nigeria,ETA
Iraq,PRK,North Korea,VR
Iraq,MKD,Macedonia,VR
Iraq,NOR,Norway,VR
Iraq,OMN,Oman,VR
Iraq,PAK,Pakistan,VR
Iraq,PLW,Palau,ETA
Iraq,PAN,Panama,VR
Iraq,PNG,Papua New Guinea,VR
Iraq,PRY,Paraguay,VR
Iraq,PER,Peru,VR
Iraq,PHL,Philippines,VR
Iraq,POL,Poland,VR
Iraq,PRT,Portugal,VR
Iraq,QAT,Qatar,ETA
Iraq,ROU,Romania,VR
Iraq,RUS,Russia,VR
Iraq,RWA,Rwanda,ETA
Iraq,KNA,Saint Kitts and Nevis,VR
Iraq,LCA,Saint Lucia,VR
Iraq,VCT,Saint Vincent and the Grenadines,VR
Iraq,WSM,Samoa,ETA
Iraq,SMR,San Marino,VR
Iraq,STP,Sao Tome and Principe,VR
Iraq,SAU,Saudi Arabia,VR
Iraq,SEN,Senegal,ETA
Iraq,SRB,Serbia,VR
Iraq,SYC,Seychelles,ETA
Iraq,SLE,Sierra Leone,VR
Iraq,SGP,Singapore,VR
Iraq,SVK,Slovakia,VR
Iraq,SVN,Slovenia,VR
Iraq,SLB,Solomon Islands,VR
Iraq,SOM,Somalia,ETA
Iraq,ZAF,South Africa,VR
Iraq,KOR,South Korea,VR
Iraq,ESP,Spain,VR
Iraq,LKA,Sri Lanka,VOA
Iraq,SDN,Sudan,VR
Iraq,SUR,Suriname,ETA
Iraq,SWZ,Swaziland,VR
Iraq,SWE,Sweden,VR
Iraq,CHE,Switzerland,VR
Iraq,SYR,Syria,VR
Iraq,TWN,Taiwan,VR
Iraq,TJK,Tajikistan,VR
Iraq,TZA,Tanzania,VR
Iraq,THA,Thailand,VR
Iraq,TLS,Timor-Leste,ETA
Iraq,TGO,Togo,ETA
Iraq,TON,Tonga,VR
Iraq,TTO,Trinidad and Tobago,VR
Iraq,TUN,Tunisia,VR
Iraq,TUR,Turkey,VR
Iraq,TKM,Turkmenistan,VR
Iraq,TUV,Tuvalu,ETA
Iraq,UGA,Uganda,ETA
Iraq,UKR,Ukraine,VR
Iraq,ARE,United Arab Emirates,VR
Iraq,GBR,UK,VR
Iraq,USA,USA,VR
Iraq,URY,Uruguay,VR
Iraq,UZB,Uzbekistan,VR
Iraq,VUT,Vanuatu,VR
Iraq,VAT,Vatican,VR
Iraq,VEN,Venezuela,VR
Iraq,VNM,Vietnam,VR
Iraq,YEM,Yemen,VR
Iraq,ZMB,Zambia,VR
Iraq,ZWE,Zimbabwe,VR
Ireland,AFG,Afghanistan,VR
Ireland,ALB,Albania,90
Ireland,DZA,Algeria,VR
Ireland,AND,Andorra,VF
Ireland,AGO,Angola,ETA
Ireland,ATG,Antigua and Barbuda,180
Ireland,ARG,Argentina,90
Ireland,ARM,Armenia,180
Ireland,AUS,Australia,VOA
Ireland,AUT,Austria,VF
Ireland,AZE,Azerbaijan,ETA
Ireland,BHS,Bahamas,90
Ireland,BHR,Bahrain,ETA
Ireland,BGD,Bangladesh,ETA
Ireland,BRB,Barbados,180
Ireland,BLR,Belarus,30
Ireland,BEL,Belgium,VF
Ireland,BLZ,Belize,VF
Ireland,BEN,Benin,VR
Ireland,BTN,Bhutan,VR
Ireland,BOL,Bolivia,90
Ireland,BIH,Bosnia and Herzegovina,90
Ireland,BWA,Botswana,90
Ireland,BRA,Brazil,90
Ireland,BRN,Brunei,90
Ireland,BGR,Bulgaria,VF
Ireland,BFA,Burkina Faso,ETA
Ireland,BDI,Burundi,VR
Ireland,KHM,Cambodia,ETA
Ireland,CMR,Cameroon,VR
Ireland,CAN,Canada,VOA
Ireland,CPV,Cape Verde,30
Ireland,CAF,Central African Republic,VR
Ireland,TCD,Chad,VR
Ireland,CHL,Chile,90
Ireland,CHN,China,VR
Ireland,COL,Colombia,90
Ireland,COM,Comoros,ETA
Ireland,COG,Republic of Congo,VR
Ireland,CRI,Costa Rica,90
Ireland,HRV,Croatia,VF
Ireland,CUB,Cuba,ETA
Ireland,CYP,Cyprus,VF
Ireland,CZE,Czech Republic,VF
Ireland,COD,Democratic Republic of the Congo,VR
Ireland,DNK,Denmark,VF
Ireland,DJI,Djibouti,ETA
Ireland,DOM,Dominican Republic,VF
Ireland,ECU,Ecuador,90
Ireland,EGY,Egypt,ETA
Ireland,SLV,El Salvador,90
Ireland,GNQ,Equatorial Guinea,VR
Ireland,ERI,Eritrea,VR
Ireland,EST,Estonia,VF
Ireland,ETH,Ethiopia,ETA
Ireland,FJI,Fiji,120
Ireland,FIN,Finland,VF
Ireland,FRA,France,VF
Ireland,GAB,Gabon,ETA
Ireland,GMB,Gambia,90
Ireland,GEO,Georgia,360
Ireland,DEU,Germany,VF
Ireland,GHA,Ghana,VR
Ireland,GRC,Greece,VF
Ireland,GRD,Grenada,90
Ireland,GTM,Guatemala,90
Ireland,GIN,Guinea,ETA
Ireland,GUY,Guyana,90
Ireland,HTI,Haiti,90
Ireland,HND,Honduras,90
Ireland,HKG,China:Hong Kong,90
Ireland,HUN,Hungary,VF
Ireland,ISL,Iceland,VF
Ireland,IND,India,VOA
Ireland,IDN,Indonesia,30
Ireland,IRN,Iran,ETA
Ireland,IRQ,Iraq,VR
Ireland,ISR,Israel,90
Ireland,ITA,Italy,VF
Ireland,CIV,Ivory Coast,VOA
Ireland,JAM,Jamaica,90
Ireland,JPN,Japan,90
Ireland,JOR,Jordan,ETA
Ireland,KAZ,Kazakhstan,30
Ireland,KEN,Kenya,ETA
Ireland,KIR,Kiribati,120
Ireland,KWT,Kuwait,ETA
Ireland,KGZ,Kyrgyzstan,60
Ireland,LAO,Laos,ETA
Ireland,LVA,Latvia,VF
Ireland,LBN,Lebanon,ETA
Ireland,LSO,Lesotho,90
Ireland,LBR,Liberia,VR
Ireland,LBY,Libya,VR
Ireland,LIE,Liechtenstein,VF
Ireland,LTU,Lithuania,VF
Ireland,LUX,Luxembourg,VF
Ireland,MAC,China:Macao,90
Ireland,MDG,Madagascar,ETA
Ireland,MWI,Malawi,ETA
Ireland,MYS,Malaysia,90
Ireland,MDV,Maldives,ETA
Ireland,MLI,Mali,VR
Ireland,MLT,Malta,VF
Ireland,MHL,Marshall Islands,90
Ireland,MRT,Mauritania,ETA
Ireland,MUS,Mauritius,90
Ireland,MEX,Mexico,180
Ireland,FSM,Micronesia,30
Ireland,MDA,Moldova,90
Ireland,MCO,Monaco,VF
Ireland,MNG,Mongolia,ETA
Ireland,MNE,Montenegro,90
Ireland,MAR,Morocco,90
Ireland,MOZ,Mozambique,ETA
Ireland,MMR,Myanmar,ETA
Ireland,NAM,Namibia,90
Ireland,NRU,Nauru,VR
Ireland,NPL,Nepal,ETA
Ireland,NLD,Netherlands,VF
Ireland,NZL,New Zealand,VOA
Ireland,NIC,Nicaragua,90
Ireland,NGA,Nigeria,ETA
Ireland,PRK,North Korea,VR
Ireland,MKD,Macedonia,90
Ireland,NOR,Norway,VF
Ireland,OMN,Oman,ETA
Ireland,PAK,Pakistan,VR
Ireland,PLW,Palau,ETA
Ireland,PAN,Panama,180
Ireland,PNG,Papua New Guinea,ETA
Ireland,PRY,Paraguay,90
Ireland,PER,Peru,180
Ireland,PHL,Philippines,30
Ireland,POL,Poland,VF
Ireland,PRT,Portugal,VF
Ireland,QAT,Qatar,30
Ireland,ROU,Romania,VF
Ireland,RUS,Russia,VR
Ireland,RWA,Rwanda,ETA
Ireland,KNA,Saint Kitts and Nevis,90
Ireland,LCA,Saint Lucia,42
Ireland,VCT,Saint Vincent and the Grenadines,30
Ireland,WSM,Samoa,ETA
Ireland,SMR,San Marino,VF
Ireland,STP,Sao Tome and Principe,15
Ireland,SAU,Saudi Arabia,ETA
Ireland,SEN,Senegal,90
Ireland,SRB,Serbia,90
Ireland,SYC,Seychelles,ETA
Ireland,SLE,Sierra Leone,ETA
Ireland,SGP,Singapore,90
Ireland,SVK,Slovakia,VF
Ireland,SVN,Slovenia,VF
Ireland,SLB,Solomon Islands,ETA
Ireland,SOM,Somalia,ETA
Ireland,ZAF,South Africa,90
Ireland,KOR,South Korea,90
Ireland,ESP,Spain,VF
Ireland,LKA,Sri Lanka,VOA
Ireland,SDN,Sudan,VR
Ireland,SUR,Suriname,ETA
Ireland,SWZ,Swaziland,30
Ireland,SWE,Sweden,VF
Ireland,CHE,Switzerland,VF
Ireland,SYR,Syria,VR
Ireland,TWN,Taiwan,90
Ireland,TJK,Tajikistan,ETA
Ireland,TZA,Tanzania,ETA
Ireland,THA,Thailand,30
Ireland,TLS,Timor-Leste,ETA
Ireland,TGO,Togo,ETA
Ireland,TON,Tonga,ETA
Ireland,TTO,Trinidad and Tobago,VF
Ireland,TUN,Tunisia,90
Ireland,TUR,Turkey,90
Ireland,TKM,Turkmenistan,VR
Ireland,TUV,Tuvalu,ETA
Ireland,UGA,Uganda,ETA
Ireland,UKR,Ukraine,90
Ireland,ARE,United Arab Emirates,30
Ireland,GBR,UK,VF
Ireland,USA,USA,VOA
Ireland,URY,Uruguay,90
Ireland,UZB,Uzbekistan,30
Ireland,VUT,Vanuatu,30
Ireland,VAT,Vatican,VF
Ireland,VEN,Venezuela,90
Ireland,VNM,Vietnam,ETA
Ireland,YEM,Yemen,VR
Ireland,ZMB,Zambia,90
Ireland,ZWE,Zimbabwe,ETA
Israel,AFG,Afghanistan,VR
Israel,ALB,Albania,90
Israel,DZA,Algeria,VR
Israel,AND,Andorra,90
Israel,AGO,Angola,ETA
Israel,ATG,Antigua and Barbuda,VR
Israel,ARG,Argentina,90
Israel,ARM,Armenia,ETA
Israel,AUS,Australia,VR
Israel,AUT,Austria,90
Israel,AZE,Azerbaijan,ETA
Israel,BHS,Bahamas,90
Israel,BHR,Bahrain,VR
Israel,BGD,Bangladesh,ETA
Israel,BRB,Barbados,180
Israel,BLR,Belarus,90
Israel,BEL,Belgium,90
Israel,BLZ,Belize,90
Israel,BEN,Benin,VR
Israel,BTN,Bhutan,VR
Israel,BOL,Bolivia,90
Israel,BIH,Bosnia and Herzegovina,90
Israel,BWA,Botswana,90
Israel,BRA,Brazil,90
Israel,BRN,Brunei,VR
Israel,BGR,Bulgaria,90
Israel,BFA,Burkina Faso,VR
Israel,BDI,Burundi,VR
Israel,KHM,Cambodia,ETA
Israel,CMR,Cameroon,VR
Israel,CAN,Canada,VOA
Israel,CPV,Cape Verde,ETA
Israel,CAF,Central African Republic,90
Israel,TCD,Chad,VR
Israel,CHL,Chile,90
Israel,CHN,China,VR
Israel,COL,Colombia,90
Israel,COM,Comoros,ETA
Israel,COG,Republic of Congo,VR
Israel,CRI,Costa Rica,90
Israel,HRV,Croatia,90
Israel,CUB,Cuba,ETA
Israel,CYP,Cyprus,90
Israel,CZE,Czech Republic,90
Israel,COD,Democratic Republic of the Congo,VR
Israel,DNK,Denmark,90
Israel,DJI,Djibouti,ETA
Israel,DOM,Dominican Republic,VF
Israel,ECU,Ecuador,90
Israel,EGY,Egypt,VR
Israel,SLV,El Salvador,90
Israel,GNQ,Equatorial Guinea,VR
Israel,ERI,Eritrea,VR
Israel,EST,Estonia,90
Israel,ETH,Ethiopia,ETA
Israel,FJI,Fiji,120
Israel,FIN,Finland,90
Israel,FRA,France,90
Israel,GAB,Gabon,ETA
Israel,GMB,Gambia,VR
Israel,GEO,Georgia,360
Israel,DEU,Germany,90
Israel,GHA,Ghana,VR
Israel,GRC,Greece,90
Israel,GRD,Grenada,90
Israel,GTM,Guatemala,90
Israel,GIN,Guinea,ETA
Israel,GUY,Guyana,VR
Israel,HTI,Haiti,90
Israel,HND,Honduras,90
Israel,HKG,China:Hong Kong,90
Israel,HUN,Hungary,90
Israel,ISL,Iceland,90
Israel,IND,India,VOA
Israel,IDN,Indonesia,VR
Israel,IRN,Iran,VR
Israel,IRQ,Iraq,VR
Israel,IRL,Ireland,VF
Israel,ITA,Italy,90
Israel,CIV,Ivory Coast,VOA
Israel,JAM,Jamaica,90
Israel,JPN,Japan,90
Israel,JOR,Jordan,ETA
Israel,KAZ,Kazakhstan,30
Israel,KEN,Kenya,ETA
Israel,KIR,Kiribati,VR
Israel,KWT,Kuwait,VR
Israel,KGZ,Kyrgyzstan,ETA
Israel,LAO,Laos,ETA
Israel,LVA,Latvia,90
Israel,LBN,Lebanon,VR
Israel,LSO,Lesotho,90
Israel,LBR,Liberia,VR
Israel,LBY,Libya,VR
Israel,LIE,Liechtenstein,90
Israel,LTU,Lithuania,90
Israel,LUX,Luxembourg,90
Israel,MAC,China:Macao,90
Israel,MDG,Madagascar,ETA
Israel,MWI,Malawi,90
Israel,MYS,Malaysia,VR
Israel,MDV,Maldives,ETA
Israel,MLI,Mali,VR
Israel,MLT,Malta,90
Israel,MHL,Marshall Islands,ETA
Israel,MRT,Mauritania,ETA
Israel,MUS,Mauritius,90
Israel,MEX,Mexico,180
Israel,FSM,Micronesia,30
Israel,MDA,Moldova,90
Israel,MCO,Monaco,90
Israel,MNG,Mongolia,30
Israel,MNE,Montenegro,90
Israel,MAR,Morocco,VR
Israel,MOZ,Mozambique,ETA
Israel,MMR,Myanmar,ETA
Israel,NAM,Namibia,VR
Israel,NRU,Nauru,ETA
Israel,NPL,Nepal,ETA
Israel,NLD,Netherlands,90
Israel,NZL,New Zealand,VOA
Israel,NIC,Nicaragua,90
Israel,NGA,Nigeria,ETA
Israel,PRK,North Korea,VR
Israel,MKD,Macedonia,90
Israel,NOR,Norway,90
Israel,OMN,Oman,VR
Israel,PAK,Pakistan,VR
Israel,PLW,Palau,90
Israel,PAN,Panama,180
Israel,PNG,Papua New Guinea,ETA
Israel,PRY,Paraguay,90
Israel,PER,Peru,180
Israel,PHL,Philippines,60
Israel,POL,Poland,90
Israel,PRT,Portugal,90
Israel,QAT,Qatar,ETA
Israel,ROU,Romania,90
Israel,RUS,Russia,90
Israel,RWA,Rwanda,ETA
Israel,KNA,Saint Kitts and Nevis,90
Israel,LCA,Saint Lucia,42
Israel,VCT,Saint Vincent and the Grenadines,30
Israel,WSM,Samoa,ETA
Israel,SMR,San Marino,90
Israel,STP,Sao Tome and Principe,VR
Israel,SAU,Saudi Arabia,VR
Israel,SEN,Senegal,ETA
Israel,SRB,Serbia,90
Israel,SYC,Seychelles,ETA
Israel,SLE,Sierra Leone,ETA
Israel,SGP,Singapore,30
Israel,SVK,Slovakia,90
Israel,SVN,Slovenia,90
Israel,SLB,Solomon Islands,ETA
Israel,SOM,Somalia,ETA
Israel,ZAF,South Africa,90
Israel,KOR,South Korea,90
Israel,ESP,Spain,90
Israel,LKA,Sri Lanka,VOA
Israel,SDN,Sudan,VR
Israel,SUR,Suriname,90
Israel,SWZ,Swaziland,30
Israel,SWE,Sweden,90
Israel,CHE,Switzerland,90
Israel,SYR,Syria,VR
Israel,TWN,Taiwan,90
Israel,TJK,Tajikistan,ETA
Israel,TZA,Tanzania,ETA
Israel,THA,Thailand,30
Israel,TLS,Timor-Leste,ETA
Israel,TGO,Togo,ETA
Israel,TON,Tonga,ETA
Israel,TTO,Trinidad and Tobago,90
Israel,TUN,Tunisia,VR
Israel,TUR,Turkey,90
Israel,TKM,Turkmenistan,VR
Israel,TUV,Tuvalu,ETA
Israel,UGA,Uganda,ETA
Israel,UKR,Ukraine,90
Israel,ARE,United Arab Emirates,VR
Israel,GBR,UK,180
Israel,USA,USA,VR
Israel,URY,Uruguay,90
Israel,UZB,Uzbekistan,30
Israel,VUT,Vanuatu,30
Israel,VAT,Vatican,90
Israel,VEN,Venezuela,VR
Israel,VNM,Vietnam,VR
Israel,YEM,Yemen,VR
Israel,ZMB,Zambia,ETA
Israel,ZWE,Zimbabwe,ETA
Italy,AFG,Afghanistan,VR
Italy,ALB,Albania,90
Italy,DZA,Algeria,VR
Italy,AND,Andorra,VF
Italy,AGO,Angola,ETA
Italy,ATG,Antigua and Barbuda,180
Italy,ARG,Argentina,90
Italy,ARM,Armenia,180
Italy,AUS,Australia,VOA
Italy,AUT,Austria,VF
Italy,AZE,Azerbaijan,ETA
Italy,BHS,Bahamas,240
Italy,BHR,Bahrain,ETA
Italy,BGD,Bangladesh,ETA
Italy,BRB,Barbados,90
Italy,BLR,Belarus,30
Italy,BEL,Belgium,VF
Italy,BLZ,Belize,VF
Italy,BEN,Benin,VR
Italy,BTN,Bhutan,VR
Italy,BOL,Bolivia,90
Italy,BIH,Bosnia and Herzegovina,90
Italy,BWA,Botswana,90
Italy,BRA,Brazil,90
Italy,BRN,Brunei,90
Italy,BGR,Bulgaria,VF
Italy,BFA,Burkina Faso,ETA
Italy,BDI,Burundi,VR
Italy,KHM,Cambodia,ETA
Italy,CMR,Cameroon,VR
Italy,CAN,Canada,VOA
Italy,CPV,Cape Verde,30
Italy,CAF,Central African Republic,VR
Italy,TCD,Chad,VR
Italy,CHL,Chile,90
Italy,CHN,China,VR
Italy,COL,Colombia,90
Italy,COM,Comoros,ETA
Italy,COG,Republic of Congo,VR
Italy,CRI,Costa Rica,90
Italy,HRV,Croatia,VF
Italy,CUB,Cuba,ETA
Italy,CYP,Cyprus,VF
Italy,CZE,Czech Republic,VF
Italy,COD,Democratic Republic of the Congo,VR
Italy,DNK,Denmark,VF
Italy,DJI,Djibouti,ETA
Italy,DOM,Dominican Republic,VF
Italy,ECU,Ecuador,90
Italy,EGY,Egypt,ETA
Italy,SLV,El Salvador,90
Italy,GNQ,Equatorial Guinea,VR
Italy,ERI,Eritrea,VR
Italy,EST,Estonia,VF
Italy,ETH,Ethiopia,ETA
Italy,FJI,Fiji,120
Italy,FIN,Finland,VF
Italy,FRA,France,VF
Italy,GAB,Gabon,ETA
Italy,GMB,Gambia,90
Italy,GEO,Georgia,360
Italy,DEU,Germany,VF
Italy,GHA,Ghana,VR
Italy,GRC,Greece,VF
Italy,GRD,Grenada,90
Italy,GTM,Guatemala,90
Italy,GIN,Guinea,ETA
Italy,GUY,Guyana,90
Italy,HTI,Haiti,90
Italy,HND,Honduras,90
Italy,HKG,China:Hong Kong,90
Italy,HUN,Hungary,VF
Italy,ISL,Iceland,VF
Italy,IND,India,VOA
Italy,IDN,Indonesia,30
Italy,IRN,Iran,ETA
Italy,IRQ,Iraq,VR
Italy,IRL,Ireland,VF
Italy,ISR,Israel,90
Italy,CIV,Ivory Coast,VOA
Italy,JAM,Jamaica,90
Italy,JPN,Japan,90
Italy,JOR,Jordan,ETA
Italy,KAZ,Kazakhstan,30
Italy,KEN,Kenya,ETA
Italy,KIR,Kiribati,120
Italy,KWT,Kuwait,ETA
Italy,KGZ,Kyrgyzstan,60
Italy,LAO,Laos,ETA
Italy,LVA,Latvia,VF
Italy,LBN,Lebanon,ETA
Italy,LSO,Lesotho,14
Italy,LBR,Liberia,VR
